date_sold,price,suburb,city_name,state,lat,lon,bedrooms,property_type
30/03/2019 0:00,685000,Parkinson,Brisbane,QLD,-27.63478081,153.0213406,4,house
20/06/2019 0:00,468000,Forest Lake,Brisbane,QLD,-27.63477488,152.9863698,4,house
1/08/2019 0:00,495000,Heathwood,Brisbane,QLD,-27.634721,152.994429,4,house
19/06/2019 0:00,685000,Parkinson,Brisbane,QLD,-27.63470883,153.0341053,5,house
16/11/2019 0:00,682500,Heathwood,Brisbane,QLD,-27.634681,152.987145,4,house
28/03/2019 0:00,359000,Forest Lake,Brisbane,QLD,-27.634668,152.979909,3,house
30/04/2020 0:00,1065000,Parkinson,Brisbane,QLD,-27.63466179,153.03869,4,house
26/09/2018 0:00,375000,Calamvale,Brisbane,QLD,-27.63461612,153.0469644,3,townhouse
29/09/2018 0:00,388000,Calamvale,Brisbane,QLD,-27.63461612,153.0469644,3,townhouse
14/04/2020 0:00,930000,Calamvale,Brisbane,QLD,-27.63461612,153.0469644,5,house
